Jahr;ICD10_Code;Diagnose_Bezeichnung;maennlich_unter_1_Jahr;maennlich_1_bis_unter_5_Jahre;maennlich_5_bis_unter_10_Jahre;maennlich_10_bis_unter_15_Jahre;maennlich_15_bis_unter_18_Jahre;maennlich_18_bis_unter_20_Jahre;maennlich_20_bis_unter_25_Jahre;maennlich_25_bis_unter_30_Jahre;maennlich_30_bis_unter_35_Jahre;maennlich_35_bis_unter_40_Jahre;maennlich_40_bis_unter_45_Jahre;maennlich_45_bis_unter_50_Jahre;maennlich_50_bis_unter_55_Jahre;maennlich_55_bis_unter_60_Jahre;maennlich_60_bis_unter_65_Jahre;maennlich_65_bis_unter_70_Jahre;maennlich_70_bis_unter_75_Jahre;maennlich_75_bis_unter_80_Jahre;maennlich_80_bis_unter_85_Jahre;maennlich_85_bis_unter_90_Jahre;maennlich_90_bis_unter_95_Jahre;maennlich_95_Jahre_und_mehr;maennlich_insgesamt;weiblich_unter_1_Jahr;weiblich_1_bis_unter_5_Jahre;weiblich_5_bis_unter_10_Jahre;weiblich_10_bis_unter_15_Jahre;weiblich_15_bis_unter_18_Jahre;weiblich_18_bis_unter_20_Jahre;weiblich_20_bis_unter_25_Jahre;weiblich_25_bis_unter_30_Jahre;weiblich_30_bis_unter_35_Jahre;weiblich_35_bis_unter_40_Jahre;weiblich_40_bis_unter_45_Jahre;weiblich_45_bis_unter_50_Jahre;weiblich_50_bis_unter_55_Jahre;weiblich_55_bis_unter_60_Jahre;weiblich_60_bis_unter_65_Jahre;weiblich_65_bis_unter_70_Jahre;weiblich_70_bis_unter_75_Jahre;weiblich_75_bis_unter_80_Jahre;weiblich_80_bis_unter_85_Jahre;weiblich_85_bis_unter_90_Jahre;weiblich_90_bis_unter_95_Jahre;weiblich_95_Jahre_und_mehr;weiblich_insgesamt;insgesamt_unter_1_Jahr;insgesamt_1_bis_unter_5_Jahre;insgesamt_5_bis_unter_10_Jahre;insgesamt_10_bis_unter_15_Jahre;insgesamt_15_bis_unter_18_Jahre;insgesamt_18_bis_unter_20_Jahre;insgesamt_20_bis_unter_25_Jahre;insgesamt_25_bis_unter_30_Jahre;insgesamt_30_bis_unter_35_Jahre;insgesamt_35_bis_unter_40_Jahre;insgesamt_40_bis_unter_45_Jahre;insgesamt_45_bis_unter_50_Jahre;insgesamt_50_bis_unter_55_Jahre;insgesamt_55_bis_unter_60_Jahre;insgesamt_60_bis_unter_65_Jahre;insgesamt_65_bis_unter_70_Jahre;insgesamt_70_bis_unter_75_Jahre;insgesamt_75_bis_unter_80_Jahre;insgesamt_80_bis_unter_85_Jahre;insgesamt_85_bis_unter_90_Jahre;insgesamt_90_bis_unter_95_Jahre;insgesamt_95_Jahre_und_mehr;insgesamt_insgesamt
2024;ICD10-T85;    Kompl.d.sonst.inter.Prothes./Implant./Transplant.;98;364;323;272;151;76;192;208;224;254;319;402;638;969;1277;1368;1405;1083;1099;587;132;13;11454;87;290;250;186;120;59;204;348;650;964;1139;1203;1423;1607;1643;1536;1464;1169;1217;810;188;27;16584;185;654;573;458;271;135;396;556;874;1218;1458;1605;2061;2576;2920;2904;2869;2252;2316;1397;320;40;28038
2024;ICD10-T86;    Versagen/Abstoßung von transplant.Organen/Geweben;2;39;104;60;90;62;217;234;285;338;370;417;653;938;1041;1000;705;294;216;86;21;2;7174;7;25;39;61;77;45;128;129;127;271;266;352;443;754;753;731;530;271;193;100;28;5;5335;9;64;143;121;167;107;345;363;412;609;636;769;1096;1692;1794;1731;1235;565;409;186;49;7;12509
2024;ICD10-T87;    Kompl.d.f.Replantation/Amputation bezeichnend sind;1;5;3;4;11;5;38;23;44;86;114;140;223;455;722;757;747;572;506;284;80;12;4832;0;1;5;1;2;3;12;16;22;25;35;61;94;130;160;189;183;186;180;176;64;17;1562;1;6;8;5;13;8;50;39;66;111;149;201;317;585;882;946;930;758;686;460;144;29;6394
2024;ICD10-T88;    Sonstige Komplikationen bei chirurgischen Eingriff;89;71;73;68;39;25;66;60;76;111;102;90;127;166;220;191;171;119;93;60;14;2;2033;79;65;50;70;63;48;122;126;182;213;195;208;237;245;300;255;235;151;171;96;29;11;3151;168;136;123;138;102;73;188;186;258;324;297;298;364;411;520;446;406;270;264;156;43;13;5184
2024;ICD10-T89-T89;  Sonst. Komplikationen eines Traumas, ao.n.klass.;0;18;21;22;11;11;23;17;33;37;51;48;55;62;83;88;75;49;58;54;13;4;833;2;15;17;12;5;3;9;17;22;30;38;28;39;67;76;66;80;60;85;74;23;9;777;2;33;38;34;16;14;32;34;55;67;89;76;94;129;159;154;155;109;143;128;36;13;1610
2024;ICD10-T89;    Sonst. Komplikationen eines Traumas, ao.n.klass.;0;18;21;22;11;11;23;17;33;37;51;48;55;62;83;88;75;49;58;54;13;4;833;2;15;17;12;5;3;9;17;22;30;38;28;39;67;76;66;80;60;85;74;23;9;777;2;33;38;34;16;14;32;34;55;67;89;76;94;129;159;154;155;109;143;128;36;13;1610
2024;ICD10-T90-T98;  Folgen v.Verletz.,Vergift.u.sonst.Auswirk.äuß.Urs.;0;0;1;1;0;0;0;0;0;0;0;2;0;1;0;1;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;1;1;0;0;0;0;0;0;0;2;0;1;0;1;0;1;1;1;0;0;9
2024;ICD10-T90;    Folgen von Verletzungen des Kopfes;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;6
2024;ICD10-T91;    Folgen von Verletzungen des Halses und des Rumpfes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-T92;    Folgen von Verletzungen der oberen Extremität;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-T93;    Folgen von Verletzungen der unteren Extremität;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2
2024;ICD10-T94;    Folgen von Verletzungen n.n.bez. Körperregionen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2024;ICD10-T95;    Folgen von Verbrennungen/Verätzungen/Erfrierungen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-T96;    Folgen e.Vergiftung d.Arzneim./Drogen/biol.Subst.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-T97;    Folgen tox.Wirkungen vorw.nicht med.verwend.Subst.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-T98;    Folg. sonst. u. n.n.bez. Wirk. äußerer Ursachen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-Z00-Z99;Faktoren,die zur Inanspruchn.d.Gesundheitsw.führen;249036;2362;1648;1070;655;278;692;808;999;1171;1254;1361;1962;3197;3858;3507;3360;2753;3275;2570;809;175;286806;245486;1703;1096;893;657;390;1679;2848;3887;3771;3110;2582;2847;3626;3574;3076;2458;1915;2563;2268;908;287;291656;494522;4065;2744;1963;1312;668;2371;3656;4886;4942;4364;3943;4809;6823;7432;6583;5818;4668;5838;4838;1717;462;578462
2024;ICD10-Z00-Z13;  Inanspruchnahme Gesundheitswesen, Untersuchung;4302;2047;1277;761;459;178;417;462;483;581;563;700;954;1484;1756;1426;1178;760;635;356;83;16;20878;4096;1481;839;664;495;177;581;711;885;954;943;1012;1237;1626;1675;1380;1058;734;670;434;108;39;21799;8398;3528;2116;1425;954;355;998;1173;1368;1535;1506;1712;2191;3110;3431;2806;2236;1494;1305;790;191;55;42677
2024;ICD10-Z00;    Allgemeinuntersuch.b.Pers.ohne Beschwerden/Diagn.;13;0;0;0;0;0;7;5;13;25;17;16;38;39;59;27;11;2;1;0;0;0;273;14;0;0;0;0;1;5;13;14;26;41;49;62;87;72;29;15;6;0;0;0;0;434;27;0;0;0;0;1;12;18;27;51;58;65;100;126;131;56;26;8;1;0;0;0;707
2024;ICD10-Z01;    Spez. Untersuch./Abklär. b.Pers.ohne Beschwerden;438;658;436;197;99;47;110;136;174;202;193;220;264;361;326;230;198;109;36;9;2;1;4446;425;343;257;107;104;68;309;341;453;543;581;602;697;835;784;627;375;229;117;47;3;2;7849;863;1001;693;304;203;115;419;477;627;745;774;822;961;1196;1110;857;573;338;153;56;5;3;12295
2024;ICD10-Z02;    Untersuchung und Konsultation aus admin. Gründen;7;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;11;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;11;0;0;0;0;0;1;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;17
2024;ICD10-Z03;    Ärztl. Beobachtung u.Beurteilung v.Verdachtsfällen;3078;958;482;334;232;62;165;176;159;174;164;178;217;266;320;294;250;200;223;162;42;10;8146;2892;751;345;335;256;51;131;154;133;137;136;158;188;251;264;230;268;206;245;210;74;26;7441;5970;1709;827;669;488;113;296;330;292;311;300;336;405;517;584;524;518;406;468;372;116;36;15587
2024;ICD10-Z04;    Untersuchung und Beobachtung aus sonstigen Gründen;549;225;144;83;55;47;85;69;59;58;52;54;61;70;71;27;21;18;26;28;8;4;1814;514;213;77;91;71;31;84;128;172;118;39;31;37;38;46;20;23;13;31;34;10;7;1828;1063;438;221;174;126;78;169;197;231;176;91;85;98;108;117;47;44;31;57;62;18;11;3642
2024;ICD10-Z08;    Nachuntersuchung nach Behandlung wegen BN;0;15;25;4;8;2;7;21;19;44;46;92;149;365;533;538;451;285;232;95;20;0;2951;2;11;19;3;6;4;14;30;64;75;79;98;109;199;255;260;213;166;149;73;10;0;1839;2;26;44;7;14;6;21;51;83;119;125;190;258;564;788;798;664;451;381;168;30;0;4790
2024;ICD10-Z09;    Nachuntersuchung wegen and. Kh.-Zustände außer BN;76;83;109;99;51;20;37;51;52;70;82;131;192;341;394;260;206;111;87;39;7;0;2498;66;98;92;105;39;18;36;38;41;43;57;67;123;172;210;158;111;72;70;47;3;1;1667;142;181;201;204;90;38;73;89;93;113;139;198;315;513;604;418;317;183;157;86;10;1;4165
2024;ICD10-Z10;    Allg.Reihenuntersuch.bestimmter Bevölkerugsgruppen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-Z11;    Spez. Verfahren z. Untersuch. infekt./parasit.Kh.;17;2;4;2;2;0;3;2;3;2;2;6;7;5;12;10;14;9;10;8;3;1;124;13;5;1;2;4;3;1;4;2;7;1;1;3;7;4;9;4;7;10;5;3;3;99;30;7;5;4;6;3;4;6;5;9;3;7;10;12;16;19;18;16;20;13;6;4;223
2024;ICD10-Z12;    Spezielles Verfahren zur Untersuchung auf NB;0;0;1;0;0;0;2;1;0;2;4;3;21;29;34;33;26;25;16;14;1;0;212;0;0;0;1;0;1;1;1;3;3;3;3;17;32;35;41;45;33;43;16;4;0;282;0;0;1;1;0;1;3;2;3;5;7;6;38;61;69;74;71;58;59;30;5;0;494
2024;ICD10-Z13;    Spez. Verfahren z. Untersuch. sonst.Kh./Störungen;124;106;76;42;12;0;0;1;4;4;3;0;5;6;6;7;1;1;4;1;0;0;403;166;60;48;20;15;0;0;2;3;2;4;3;1;5;5;6;4;2;5;2;1;0;354;290;166;124;62;27;0;0;3;7;6;7;3;6;11;11;13;5;3;9;3;1;0;757
2024;ICD10-Z20-Z29;  Pers. mit potent.Gesundheitsrisiken,übertragb. Kh.;2394;148;44;36;32;4;16;10;24;27;17;21;18;33;29;33;58;73;86;86;29;7;3225;2234;95;35;33;16;4;14;12;18;20;18;11;18;21;36;31;42;77;86;92;44;22;2979;4628;243;79;69;48;8;30;22;42;47;35;32;36;54;65;64;100;150;172;178;73;29;6204
2024;ICD10-Z20;    Kontakt/Exposition gegenüber übertragbaren Krankh.;256;16;6;7;1;1;3;0;3;1;0;2;0;1;0;0;3;2;4;2;3;1;312;232;14;12;9;1;0;1;3;3;1;1;1;0;0;4;0;1;0;4;2;1;2;292;488;30;18;16;2;1;4;3;6;2;1;3;0;1;4;0;4;2;8;4;4;3;604
2024;ICD10-Z21;    Asymptomatische HIV-Infektion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2024;ICD10-Z22;    Keimträger von Infektionskrankheiten;20;16;21;23;23;3;11;9;18;23;15;15;17;27;25;31;54;67;79;81;26;6;610;16;10;15;21;9;1;10;8;10;14;15;8;16;15;27;27;39;72;82;90;42;20;567;36;26;36;44;32;4;21;17;28;37;30;23;33;42;52;58;93;139;161;171;68;26;1177
2024;ICD10-Z23;    Notwendigkeit der Impfung gegen bakt. Krankheiten;285;3;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;2;1;0;0;294;248;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;252;533;6;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;2;1;0;0;546
2024;ICD10-Z24;    Notwendigkeit der Impfung gegen best. Virus-Kh.;118;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;109;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;114;227;5;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;238
2024;ICD10-Z25;    Notwendigkeit der Impfung gegen andere Virus-Kh.;568;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573;624;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;634;1192;9;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1207
2024;ICD10-Z26;    Notwendigkeit d. Impfung gegen and. Infektions-Kh.;63;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;65;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;128;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138
2024;ICD10-Z27;    Notwendigk.d.Impfung gegen Kombin.v.Infektions-Kh.;991;85;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1089;839;45;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;889;1830;130;10;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1978
2024;ICD10-Z28;    Nicht durchgeführte Impfung [Immunisierung];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024;ICD10-Z29;    Notwendigkeit von and. prophylaktischen Maßnahmen;93;16;7;2;2;0;2;1;3;2;1;4;1;5;3;2;0;4;1;2;0;0;151;100;12;3;2;5;1;3;1;5;5;2;2;1;6;4;4;2;4;0;0;1;0;163;193;28;10;4;7;1;5;2;8;7;3;6;2;11;7;6;2;8;1;2;1;0;314
2024;ICD10-Z30-Z39;  Inanspruchn. Gesundheitswesen, Reproduktionsprobl.;239564;1;0;0;0;0;2;0;5;8;4;1;2;0;0;0;0;0;0;0;0;0;239587;236502;0;0;2;17;48;324;964;1356;849;207;20;1;1;0;0;0;0;0;0;0;0;240291;476066;1;0;2;17;48;326;964;1361;857;211;21;3;1;0;0;0;0;0;0;0;0;479878
2024;ICD10-Z30;    Kontrazeptive Maßnahmen;0;0;0;0;0;0;0;0;3;2;1;1;1;0;0;0;0;0;0;0;0;0;8;1;0;0;0;2;2;12;27;56;55;43;9;0;1;0;0;0;0;0;0;0;0;208;1;0;0;0;2;2;12;27;59;57;44;10;1;1;0;0;0;0;0;0;0;0;216
2024;ICD10-Z31;    Fertilisationsfördernde Maßnahmen;0;1;0;0;0;0;2;0;2;6;3;0;1;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;5;16;23;19;10;3;0;0;0;0;0;0;0;0;0;0;76;0;1;0;0;0;0;7;16;25;25;13;3;1;0;0;0;0;0;0;0;0;0;91
2024;ICD10-Z32;    Untersuch./Test z. Feststell.einer Schwangerschaft;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-Z33;    Schwangerschaftsfeststellung als Nebenbefund;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-Z34;    Überwachung einer normalen Schwangerschaft;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2024;ICD10-Z35;    Überwachung einer Risikoschwangerschaft;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024;ICD10-Z36;    Pränatales Screening;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;5
2024;ICD10-Z37;    Resultat der Entbindung;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-Z38;    Lebendgeborene nach dem Geburtsort;239564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239564;236496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236496;476060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476060
2024;ICD10-Z39;    Postpartale Betreuung und Untersuchung der Mutter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;15;46;306;918;1275;774;153;8;1;0;0;0;0;0;0;0;0;0;3503;5;0;0;2;15;46;306;918;1275;774;153;8;1;0;0;0;0;0;0;0;0;0;3503
2024;ICD10-Z40-Z54;  Inanspruchn. Gesundheitswesen, med.Betreuung u.Ä.;37;140;309;259;146;93;247;324;472;544;645;623;960;1644;2006;1998;2071;1875;2499;2094;686;148;19826;29;102;206;169;99;144;722;1074;1508;1791;1764;1412;1489;1881;1783;1586;1292;1045;1750;1683;739;221;22521;66;242;515;428;245;237;969;1398;1980;2335;2409;2035;2449;3525;3789;3584;3363;2920;4249;3777;1425;369;42347
2024;ICD10-Z40;    Prophylaktische Operation;4;0;0;2;2;0;1;0;2;0;0;0;1;1;0;1;0;0;1;0;0;0;15;0;1;0;2;4;2;24;45;146;306;427;305;302;296;215;134;57;20;2;0;0;0;2288;4;1;0;4;6;2;25;45;148;306;427;305;303;297;215;135;57;20;3;0;0;0;2303
2024;ICD10-Z41;    Maßn. nicht z.Wiederherst. d. Gesundheitszustandes;1;1;0;1;5;7;34;40;63;45;50;21;40;50;28;23;6;5;2;0;0;0;428;0;0;0;4;15;75;465;745;948;984;726;506;395;406;228;109;59;21;10;3;0;0;5731;1;1;0;5;20;82;499;785;1011;1029;776;527;435;456;256;132;65;26;12;3;0;0;6159
2024;ICD10-Z42;    Nachbehandlung unter Anwend. plastischer Chirurgie;0;0;0;1;0;1;1;1;1;1;1;0;2;1;3;2;1;0;1;0;0;0;17;0;0;0;0;0;1;5;6;19;26;39;49;53;56;23;25;10;2;2;1;0;0;317;0;0;0;1;0;2;6;7;20;27;40;49;55;57;26;27;11;2;3;1;0;0;334
2024;ICD10-Z43;    Versorgung künstlicher Körperöffnungen;16;31;47;27;15;11;14;15;23;31;45;60;78;181;230;226;186;125;81;25;3;0;1470;9;38;32;27;10;6;6;11;20;19;26;18;48;84;118;131;117;76;81;28;4;0;909;25;69;79;54;25;17;20;26;43;50;71;78;126;265;348;357;303;201;162;53;7;0;2379
2024;ICD10-Z44;    Versorgen mit und Anpassen einer Ektoprothese;0;0;0;0;0;1;1;1;2;2;1;3;3;8;5;6;4;4;1;0;0;0;42;0;0;0;0;0;0;1;1;3;3;5;1;0;5;1;3;3;1;1;0;1;0;29;0;0;0;0;0;1;2;2;5;5;6;4;3;13;6;9;7;5;2;0;1;0;71
2024;ICD10-Z45;    Anpassung/Handhabung eines implant. med. Gerätes;0;22;27;34;21;14;43;47;92;104;153;156;299;584;948;1162;1516;1586;2332;2019;674;147;11980;1;11;25;30;12;11;43;52;73;76;93;88;150;283;382;521;665;772;1567;1616;730;221;7422;1;33;52;64;33;25;86;99;165;180;246;244;449;867;1330;1683;2181;2358;3899;3635;1404;368;19402
2024;ICD10-Z46;    Versorgen/Anpassen v. med. Geräten/Hilfsmitteln;9;30;74;46;17;1;6;3;3;3;2;1;2;4;11;11;10;7;9;10;4;0;263;8;15;57;30;11;6;9;3;1;3;2;4;5;5;15;9;3;5;4;3;1;0;199;17;45;131;76;28;7;15;6;4;6;4;5;7;9;26;20;13;12;13;13;5;0;462
2024;ICD10-Z47;    Andere orthopädische Nachbehandlung;0;0;0;0;0;0;3;0;0;5;1;0;1;3;1;1;0;2;1;0;0;0;18;2;0;1;0;0;0;4;0;4;2;2;4;1;2;0;4;1;0;4;0;0;0;31;2;0;1;0;0;0;7;0;4;7;3;4;2;5;1;5;1;2;5;0;0;0;49
2024;ICD10-Z48;    Andere Nachbehandlung nach chirurgischem Eingriff;3;2;1;2;2;0;3;3;6;9;13;18;27;32;26;37;22;24;15;10;1;1;257;5;3;2;1;1;1;10;16;28;34;16;14;21;10;20;30;29;25;9;3;1;0;279;8;5;3;3;3;1;13;19;34;43;29;32;48;42;46;67;51;49;24;13;2;1;536
2024;ICD10-Z49;    Dialysebehandlung;0;1;0;0;0;1;0;1;0;2;4;7;15;23;27;15;16;30;24;11;3;0;180;0;0;0;0;0;1;1;1;2;2;6;7;2;13;16;14;12;17;17;12;1;0;124;0;1;0;0;0;2;1;2;2;4;10;14;17;36;43;29;28;47;41;23;4;0;304
2024;ICD10-Z50;    Rehabilitationsmaßnahmen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-Z51;    Sonstige medizinische Behandlung;1;20;138;127;67;40;88;127;203;251;295;268;341;527;450;315;207;73;26;15;0;0;3579;1;15;65;62;36;30;116;153;199;274;340;339;366;532;522;416;252;91;47;11;1;0;3868;2;35;203;189;103;70;204;280;402;525;635;607;707;1059;972;731;459;164;73;26;1;0;7447
2024;ICD10-Z52;    Spender von Organen oder Geweben;1;32;22;19;16;17;53;83;77;91;78;87;147;229;271;194;99;15;5;3;0;0;1539;2;18;23;13;9;11;38;39;62;61;79;77;143;186;239;188;81;12;4;2;0;0;1287;3;50;45;32;25;28;91;122;139;152;157;164;290;415;510;382;180;27;9;5;0;0;2826
2024;ICD10-Z53;    Personen ohne Durchführung der Maßnahme;2;1;0;0;1;0;0;3;0;0;2;2;4;1;6;5;4;4;1;1;1;0;38;1;1;1;0;1;0;0;2;3;1;3;0;3;3;4;2;3;3;2;4;0;0;37;3;2;1;0;2;0;0;5;3;1;5;2;7;4;10;7;7;7;3;5;1;0;75
2024;ICD10-Z54;    Rekonvaleszenz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-Z55-Z65;  Pers.m.Gesundheitsrisiken,sozökon.,psychsoz.Umst.;8;5;2;5;4;0;0;1;0;2;0;0;0;0;1;0;0;0;1;1;0;1;31;7;3;1;10;7;2;1;1;2;0;1;2;0;0;2;0;1;1;1;0;0;0;42;15;8;3;15;11;2;1;2;2;2;1;2;0;0;3;0;1;1;2;1;0;1;73
2024;ICD10-Z55;    Kontaktanlässe mit Bezug auf die Ausbildung;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;ICD10-Z56;    Kontaktanlässe mit Bezug auf das Berufsleben;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
